publication,pages,note,chapter,venue
http://localhost/publications/articles/Journal4/1971/Article162,10,,,http://localhost/publications/journals/Journal4/1971
http://localhost/publications/articles/Journal4/1971/Article163,112,,,http://localhost/publications/journals/Journal4/1971
http://localhost/publications/articles/Journal4/1971/Article164,138,,,http://localhost/publications/journals/Journal4/1971
http://localhost/publications/articles/Journal4/1971/Article165,36,,,http://localhost/publications/journals/Journal4/1971
http://localhost/publications/articles/Journal4/1971/Article166,69,,,http://localhost/publications/journals/Journal4/1971
http://localhost/publications/articles/Journal4/1971/Article167,8,,,http://localhost/publications/journals/Journal4/1971
http://localhost/publications/articles/Journal5/1971/Article168,52,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article169,142,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article170,52,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article171,38,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article172,,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article173,4,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article174,33,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article175,169,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article176,103,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article177,22,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article178,96,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article179,176,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article180,27,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article181,91,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article182,133,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article183,,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article184,89,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article185,,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article186,166,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article187,26,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article188,104,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article189,51,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article190,129,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article191,66,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article192,41,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article193,28,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article194,54,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article195,18,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article196,146,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article197,2,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal5/1971/Article198,123,,,http://localhost/publications/journals/Journal5/1971
http://localhost/publications/articles/Journal6/1971/Article199,170,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article200,,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article201,103,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article202,15,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article203,75,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article204,171,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article205,135,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article206,150,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article207,36,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article208,92,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article209,1,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article210,,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article211,,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article212,85,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article213,40,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article214,116,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article215,98,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article216,68,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article217,5,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article218,111,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article219,,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article220,191,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article221,1,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article222,,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article223,111,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article224,18,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article225,103,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article226,90,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article227,162,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article228,42,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article229,85,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article230,164,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article231,75,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article232,115,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article233,61,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article234,66,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article235,181,,,http://localhost/publications/journals/Journal6/1971
http://localhost/publications/articles/Journal6/1971/Article236,,,,http://localhost/publications/journals/Journal6/1971
