person,document
_:b3489,http://localhost/publications/articles/Journal9/1965/Article334
_:b3489,http://localhost/publications/articles/Journal1/1966/Article21
_:b3490,http://localhost/publications/articles/Journal9/1965/Article334
_:b3490,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding8
_:b3490,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding9
_:b3490,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding10
_:b3490,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding11
_:b3491,http://localhost/publications/articles/Journal9/1965/Article335
_:b3491,http://localhost/publications/articles/Journal1/1966/Article22
_:b3492,http://localhost/publications/articles/Journal9/1965/Article336
_:b3492,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding11
_:b3492,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding12
_:b3492,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding13
_:b3493,http://localhost/publications/articles/Journal9/1965/Article337
_:b3493,http://localhost/publications/articles/Journal1/1966/Article23
_:b3494,http://localhost/publications/articles/Journal9/1965/Article338
_:b3494,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding14
_:b3494,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding15
_:b3494,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding16
_:b3495,http://localhost/publications/articles/Journal9/1965/Article339
_:b3495,http://localhost/publications/articles/Journal1/1966/Article24
_:b3496,http://localhost/publications/articles/Journal9/1965/Article340
_:b3496,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding15
_:b3496,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding17
_:b3496,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding18
_:b3497,http://localhost/publications/articles/Journal9/1965/Article340
_:b3497,http://localhost/publications/articles/Journal1/1966/Article25
_:b3498,http://localhost/publications/articles/Journal9/1965/Article341
_:b3498,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding19
_:b3498,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding20
_:b3498,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding21
_:b3499,http://localhost/publications/articles/Journal9/1965/Article341
_:b3499,http://localhost/publications/articles/Journal1/1966/Article25
_:b3500,http://localhost/publications/articles/Journal9/1965/Article342
_:b3500,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding19
_:b3500,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding22
_:b3500,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding23
_:b3501,http://localhost/publications/articles/Journal9/1965/Article342
_:b3501,http://localhost/publications/articles/Journal1/1966/Article26
_:b3502,http://localhost/publications/articles/Journal9/1965/Article389
_:b3502,http://localhost/publications/inprocs/Proceeding3/1966/Inproceeding79
_:b3502,http://localhost/publications/inprocs/Proceeding3/1966/Inproceeding80
_:b3503,http://localhost/publications/articles/Journal9/1965/Article399
_:b3503,http://localhost/publications/inprocs/Proceeding3/1966/Inproceeding89
_:b3503,http://localhost/publications/inprocs/Proceeding3/1966/Inproceeding90
_:b3504,http://localhost/publications/incolls/1965/Incollection5
_:b3504,http://localhost/publications/inprocs/Proceeding3/1966/Inproceeding96
_:b3504,http://localhost/publications/inprocs/Proceeding3/1966/Inproceeding97
_:b3505,http://localhost/publications/articles/Journal10/1965/Article343
_:b3505,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding22
_:b3505,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding24
_:b3505,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding25
_:b3506,http://localhost/publications/articles/Journal10/1965/Article344
_:b3506,http://localhost/publications/articles/Journal1/1966/Article27
_:b3507,http://localhost/publications/articles/Journal10/1965/Article344
_:b3507,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding26
_:b3507,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding27
_:b3507,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding28
_:b3508,http://localhost/publications/articles/Journal10/1965/Article345
_:b3508,http://localhost/publications/articles/Journal1/1966/Article28
_:b3509,http://localhost/publications/articles/Journal10/1965/Article346
_:b3509,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding28
_:b3509,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding29
_:b3509,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding30
_:b3510,http://localhost/publications/articles/Journal10/1965/Article347
_:b3510,http://localhost/publications/articles/Journal1/1966/Article29
_:b3511,http://localhost/publications/articles/Journal10/1965/Article347
_:b3511,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding31
_:b3511,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding32
_:b3511,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding33
_:b3512,http://localhost/publications/articles/Journal10/1965/Article348
_:b3512,http://localhost/publications/articles/Journal1/1966/Article30
_:b3513,http://localhost/publications/articles/Journal10/1965/Article349
_:b3513,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding34
_:b3513,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding35
_:b3513,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding36
_:b3514,http://localhost/publications/articles/Journal10/1965/Article350
_:b3514,http://localhost/publications/articles/Journal1/1966/Article31
_:b3515,http://localhost/publications/articles/Journal10/1965/Article350
_:b3515,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding37
_:b3515,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding38
_:b3515,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding39
_:b3516,http://localhost/publications/articles/Journal10/1965/Article351
_:b3516,http://localhost/publications/articles/Journal1/1966/Article31
_:b3517,http://localhost/publications/articles/Journal10/1965/Article352
_:b3517,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding40
_:b3517,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding41
_:b3517,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding42
_:b3518,http://localhost/publications/articles/Journal10/1965/Article352
_:b3518,http://localhost/publications/articles/Journal1/1966/Article32
_:b3519,http://localhost/publications/articles/Journal10/1965/Article353
_:b3519,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding43
_:b3519,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding44
_:b3519,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding45
_:b3520,http://localhost/publications/articles/Journal10/1965/Article354
_:b3520,http://localhost/publications/articles/Journal1/1966/Article33
_:b3521,http://localhost/publications/articles/Journal10/1965/Article355
_:b3521,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding43
_:b3521,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding44
_:b3521,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding46
_:b3522,http://localhost/publications/articles/Journal10/1965/Article355
_:b3522,http://localhost/publications/articles/Journal1/1966/Article34
_:b3523,http://localhost/publications/articles/Journal10/1965/Article356
_:b3523,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding47
_:b3523,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding48
_:b3524,http://localhost/publications/articles/Journal10/1965/Article357
_:b3524,http://localhost/publications/articles/Journal1/1966/Article35
_:b3525,http://localhost/publications/articles/Journal10/1965/Article357
_:b3525,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding47
_:b3525,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding48
_:b3526,http://localhost/publications/articles/Journal10/1965/Article358
_:b3526,http://localhost/publications/articles/Journal1/1966/Article36
_:b3527,http://localhost/publications/articles/Journal10/1965/Article358
_:b3527,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding49
_:b3527,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding50
_:b3528,http://localhost/publications/articles/Journal10/1965/Article359
_:b3528,http://localhost/publications/articles/Journal1/1966/Article37
_:b3529,http://localhost/publications/articles/Journal10/1965/Article360
_:b3529,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding51
_:b3529,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding52
_:b3530,http://localhost/publications/articles/Journal10/1965/Article361
_:b3530,http://localhost/publications/articles/Journal1/1966/Article38
_:b3531,http://localhost/publications/articles/Journal10/1965/Article361
_:b3531,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding53
_:b3531,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding54
_:b3532,http://localhost/publications/articles/Journal10/1965/Article362
_:b3532,http://localhost/publications/articles/Journal1/1966/Article39
_:b3533,http://localhost/publications/articles/Journal10/1965/Article363
_:b3533,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding54
_:b3533,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding55
_:b3534,http://localhost/publications/articles/Journal10/1965/Article364
_:b3534,http://localhost/publications/articles/Journal1/1966/Article40
_:b3535,http://localhost/publications/articles/Journal10/1965/Article365
_:b3535,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding56
_:b3535,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding57
_:b3536,http://localhost/publications/articles/Journal10/1965/Article366
_:b3536,http://localhost/publications/articles/Journal1/1966/Article40
_:b3537,http://localhost/publications/articles/Journal10/1965/Article367
_:b3537,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding57
_:b3537,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding58
_:b3538,http://localhost/publications/articles/Journal10/1965/Article368
_:b3538,http://localhost/publications/articles/Journal1/1966/Article41
_:b3539,http://localhost/publications/articles/Journal10/1965/Article369
_:b3539,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding58
_:b3539,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding59
_:b3540,http://localhost/publications/articles/Journal10/1965/Article369
_:b3540,http://localhost/publications/articles/Journal1/1966/Article42
_:b3541,http://localhost/publications/articles/Journal10/1965/Article370
_:b3541,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding60
_:b3541,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding61
_:b3542,http://localhost/publications/articles/Journal10/1965/Article371
_:b3542,http://localhost/publications/articles/Journal1/1966/Article42
_:b3543,http://localhost/publications/articles/Journal10/1965/Article371
_:b3543,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding62
_:b3543,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding63
_:b3544,http://localhost/publications/articles/Journal10/1965/Article372
_:b3544,http://localhost/publications/articles/Journal1/1966/Article43
_:b3545,http://localhost/publications/articles/Journal10/1965/Article373
_:b3545,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding64
_:b3545,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding65
_:b3546,http://localhost/publications/articles/Journal10/1965/Article374
_:b3546,http://localhost/publications/articles/Journal1/1966/Article43
_:b3547,http://localhost/publications/articles/Journal10/1965/Article375
_:b3547,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding66
_:b3547,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding67
_:b3548,http://localhost/publications/articles/Journal10/1965/Article375
_:b3548,http://localhost/publications/articles/Journal1/1966/Article44
_:b3549,http://localhost/publications/articles/Journal10/1965/Article376
_:b3549,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding68
_:b3549,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding69
_:b3550,http://localhost/publications/articles/Journal10/1965/Article376
_:b3550,http://localhost/publications/articles/Journal1/1966/Article45
_:b3551,http://localhost/publications/articles/Journal10/1965/Article377
_:b3551,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding70
_:b3551,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding71
_:b3552,http://localhost/publications/articles/Journal10/1965/Article378
_:b3552,http://localhost/publications/articles/Journal1/1966/Article45
_:b3553,http://localhost/publications/articles/Journal10/1965/Article378
