publication,type
http://localhost/publications/articles/Journal17/1971/Article679,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article680,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article681,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article682,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article683,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article684,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article685,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article686,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article687,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal17/1971/Article688,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article689,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article690,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article691,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article692,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article693,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article694,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article695,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article696,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article697,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article698,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article699,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article700,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article701,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article702,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article703,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article704,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article705,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article706,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article707,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article708,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article709,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article710,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article711,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article712,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article713,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article714,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article715,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article716,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article717,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article718,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article719,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article720,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article721,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article722,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article723,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article724,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article725,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article726,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article727,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article728,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article729,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal18/1971/Article730,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article731,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article732,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article733,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article734,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article735,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article736,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article737,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article738,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article739,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article740,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article741,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article742,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article743,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article744,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article745,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article746,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article747,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article748,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article749,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article750,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article751,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article752,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article753,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article754,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article755,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article756,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article757,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article758,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article759,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article760,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article761,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article762,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article763,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article764,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article765,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal19/1971/Article766,http://localhost/vocabulary/bench/Article
