yr,name,document
"",Jarrick Sumbera,http://localhost/publications/articles/Journal4/1968/Article154
"",Aayaat Gallese,http://localhost/publications/articles/Journal5/1968/Article175
"",Fotiniia Lanini,http://localhost/publications/articles/Journal5/1968/Article182
"",Greid Burnsworth,http://localhost/publications/articles/Journal7/1968/Article281
"",Larochka Seabreeze,http://localhost/publications/articles/Journal12/1968/Article471
"",Larochka Seabreeze,http://localhost/publications/articles/Journal2/1969/Article60
"",Gopa Bhagat,http://localhost/publications/articles/Journal13/1968/Article510
"",Gopa Bhagat,http://localhost/publications/articles/Journal3/1969/Article81
"",Bevin Robichau,http://localhost/publications/articles/Journal14/1968/Article558
"",Henrietta Crigger,http://localhost/publications/articles/Journal5/1969/Article207
"",Peder Palisi,http://localhost/publications/articles/Journal6/1969/Article242
"",Petronela Chaffer,http://localhost/publications/articles/Journal8/1969/Article306
1969,Berenice Mihaly,http://localhost/publications/incolls/1969/Incollection5
"",Mascha Xander,http://localhost/publications/articles/Journal15/1969/Article568
"",Saul Costanzo,http://localhost/publications/articles/Journal15/1969/Article582
"",Yoringa Buzzelle,http://localhost/publications/articles/Journal1/1970/Article35
"",Kalila Shelby,http://localhost/publications/articles/Journal3/1970/Article122
"",Mariella Sobran,http://localhost/publications/articles/Journal7/1970/Article229
"",Evangela Gallus,http://localhost/publications/articles/Journal11/1970/Article359
"",Evangela Gallus,http://localhost/publications/articles/Journal3/1971/Article88
"",Claudia Dellbringge,http://localhost/publications/articles/Journal14/1970/Article473
"",Agapiia Moates,http://localhost/publications/articles/Journal18/1970/Article604
"",Brinda Abramoff,http://localhost/publications/articles/Journal19/1970/Article638
"",Elsbeth Dunstan,http://localhost/publications/articles/Journal6/1971/Article217
"",Letreece Strotman,http://localhost/publications/articles/Journal10/1971/Article391
"",Letreece Strotman,http://localhost/publications/articles/Journal2/1972/Article63
"",Ximena Capan,http://localhost/publications/articles/Journal1/1955/Article7
"",Madyson Alosta,http://localhost/publications/articles/Journal14/1971/Article558
"",LaNeishah Salstrom,http://localhost/publications/articles/Journal16/1971/Article607
"",Shelby Gani,http://localhost/publications/articles/Journal17/1971/Article654
"",Agafya Scinto,http://localhost/publications/articles/Journal18/1971/Article705
"",Ulia Kaines,http://localhost/publications/articles/Journal3/1954/Article93
"",Jesse Tse,http://localhost/publications/articles/Journal18/1971/Article721
"",Kochiyo Ebanks,http://localhost/publications/articles/Journal8/1972/Article241
"",Elan Malloch,http://localhost/publications/articles/Journal1/1944/Article10
"",Christiane Parson,http://localhost/publications/articles/Journal2/1956/Article39
"",Ariana Berardinelli,http://localhost/publications/articles/Journal3/1956/Article71
"",Lauranne Brwon,http://localhost/publications/articles/Journal4/1957/Article151
"",Lauranne Brwon,http://localhost/publications/articles/Journal1/1958/Article2
"",Wicus Kastendieck,http://localhost/publications/articles/Journal2/1960/Article40
"",Jelisaweta Ambroziak,http://localhost/publications/articles/Journal2/1960/Article56
"",Eurystheus Proveaux,http://localhost/publications/articles/Journal3/1960/Article218
"",Eurystheus Proveaux,http://localhost/publications/articles/Journal1/1961/Article10
"",Ake Crowson,http://localhost/publications/articles/Journal5/1960/Article161
"",Toyozo Crump,http://localhost/publications/articles/Journal4/1962/Article92
"",Kristine Pulis,http://localhost/publications/articles/Journal4/1962/Article98
"",Caprice Schanding,http://localhost/publications/articles/Journal6/1962/Article198
"",Caprice Schanding,http://localhost/publications/articles/Journal1/1963/Article12
"",Salamon Julien,http://localhost/publications/articles/Journal1/1948/Article46
"",Binah Chevrier,http://localhost/publications/articles/Journal6/1963/Article214
"",Terao Asley,http://localhost/publications/articles/Journal2/1949/Article30
"",Lilo Adjei,http://localhost/publications/articles/Journal7/1964/Article234
"",Haylan Mcillwain,http://localhost/publications/articles/Journal7/1964/Article248
"",Melvin Hibner,http://localhost/publications/articles/Journal8/1964/Article280
"",Galenia Bedillion,http://localhost/publications/articles/Journal4/1965/Article111
"",Kunisada Zietlow,http://localhost/publications/articles/Journal6/1965/Article216
"",Bandana Mendoza,http://localhost/publications/articles/Journal8/1965/Article278
"",Gyanada Cione,http://localhost/publications/articles/Journal9/1965/Article316
"",Gyanada Cione,http://localhost/publications/articles/Journal1/1966/Article10
"",Mandar Peddicord,http://localhost/publications/articles/Journal4/1966/Article148
"",Mandar Peddicord,http://localhost/publications/articles/Journal1/1967/Article21
"",Jaganmata Fullman,http://localhost/publications/articles/Journal7/1966/Article281
"",Ancaeus Argentieri,http://localhost/publications/articles/Journal9/1966/Article335
"",Phoena Lannen,http://localhost/publications/articles/Journal11/1966/Article435
"",Ganika Mosseri,http://localhost/publications/articles/Journal10/1968/Article380
"",Ganika Mosseri,http://localhost/publications/articles/Journal1/1969/Article14
"",Kamenka Opet,http://localhost/publications/articles/Journal10/1968/Article384
"",Caara Kernes,http://localhost/publications/articles/Journal12/1968/Article481
"",Caara Kernes,http://localhost/publications/articles/Journal2/1969/Article65
"",Blausa Mendoca,http://localhost/publications/articles/Journal10/1969/Article367
"",Erichthonius Grulkey,http://localhost/publications/articles/Journal1/1953/Article18
"",Cecilio Brodka,http://localhost/publications/articles/Journal15/1969/Article564
"",Keith Montijano,http://localhost/publications/articles/Journal15/1969/Article566
"",Dsir Lewars,http://localhost/publications/articles/Journal15/1969/Article584
"",Hypnos Blank,http://localhost/publications/articles/Journal1/1953/Article31
"",Demetre Felila,http://localhost/publications/articles/Journal11/1970/Article358
"",Demetre Felila,http://localhost/publications/articles/Journal3/1971/Article87
"",Ruth Weaver,http://localhost/publications/articles/Journal11/1970/Article702
"",Kenzaburo Vanauker,http://localhost/publications/articles/Journal13/1970/Article424
"",Iulia Morra,http://localhost/publications/articles/Journal2/1953/Article81
"",Iulia Morra,http://localhost/publications/articles/Journal1/1954/Article2
"",Nada Schaetzle,http://localhost/publications/articles/Journal15/1970/Article509
"",Adina Asen,http://localhost/publications/articles/Journal17/1970/Article566
"",Garyfallia Devenuto,http://localhost/publications/articles/Journal18/1971/Article709
"",Higashikuni Hagans,http://localhost/publications/articles/Journal19/1971/Article750
"",Severin Buzard,http://localhost/publications/articles/Journal1/1955/Article38
"",Kuemon Coatie,http://localhost/publications/articles/Journal1/1944/Article10
"",Uliaanitsa Samul,http://localhost/publications/articles/Journal2/1956/Article50
"",GopiGopika Chaisty,http://localhost/publications/articles/Journal3/1957/Article84
"",GopiGopika Chaisty,http://localhost/publications/articles/Journal1/1958/Article22
"",Lajana Laverette,http://localhost/publications/articles/Journal3/1959/Article77
"",Meiji Ploeger,http://localhost/publications/articles/Journal4/1959/Article111
"",Clarine Waynick,http://localhost/publications/articles/Journal1/1947/Article31
"",Arina Lillig,http://localhost/publications/articles/Journal4/1963/Article142
"",Thanhha Depalma,http://localhost/publications/articles/Journal6/1963/Article215
"",Tashana Pares,http://localhost/publications/articles/Journal6/1963/Article228
"",Marla Doporto,http://localhost/publications/articles/Journal7/1963/Article259
"",Annette Latella,http://localhost/publications/articles/Journal7/1963/Article270
"",Antonina Mayon,http://localhost/publications/articles/Journal3/1964/Article99
"",Gritta Mccubrey,http://localhost/publications/articles/Journal5/1964/Article145
"",Gritta Mccubrey,http://localhost/publications/articles/Journal1/1965/Article21
"",Zeny Hordge,http://localhost/publications/articles/Journal6/1964/Article201
"",Magnerich Worell,http://localhost/publications/articles/Journal7/1964/Article243
"",Sakue Derbes,http://localhost/publications/articles/Journal8/1964/Article270
"",Louis Covel,http://localhost/publications/articles/Journal7/1965/Article256
"",Booker Spiker,http://localhost/publications/articles/Journal1/1941/Article22
"",Booker Spiker,http://localhost/publications/articles/Journal1/1942/Article6
"",Dorbeta Daricek,http://localhost/publications/articles/Journal10/1965/Article359
"",Dorbeta Daricek,http://localhost/publications/articles/Journal1/1966/Article37
"",Bryna Bayon,http://localhost/publications/articles/Journal6/1966/Article237
"",Donovan Sixsmith,http://localhost/publications/articles/Journal6/1966/Article256
"",Barb Schuyleman,http://localhost/publications/articles/Journal8/1966/Article315
"",Kichibei Opitz,http://localhost/publications/articles/Journal1/1942/Article12
"",Rico Boronat,http://localhost/publications/articles/Journal1/1951/Article23
"",Karissa Archie,http://localhost/publications/articles/Journal6/1967/Article228
"",Karissa Archie,http://localhost/publications/articles/Journal1/1968/Article26
"",Essie Burkert,http://localhost/publications/articles/Journal9/1967/Article341
"",Este Manon,http://localhost/publications/articles/Journal2/1951/Article57
"",Este Manon,http://localhost/publications/articles/Journal1/1952/Article7
"",Klaasr Kryston,http://localhost/publications/articles/Journal7/1968/Article281
"",Rosario Duperclay,http://localhost/publications/articles/Journal9/1968/Article357
"",Rosario Duperclay,http://localhost/publications/articles/Journal1/1969/Article3
"",Christian Devoid,http://localhost/publications/articles/Journal7/1969/Article270
"",Benjamin Freudenthal,http://localhost/publications/articles/Journal14/1969/Article511
"",Taneya Crosswell,http://localhost/publications/articles/Journal14/1969/Article517
"",Tara Tamashiro,http://localhost/publications/articles/Journal11/1970/Article396
"",Hamidreza Bail,http://localhost/publications/articles/Journal15/1970/Article508
"",Daymon Gettenberg,http://localhost/publications/articles/Journal17/1970/Article555
"",Maksymilian Langi,http://localhost/publications/articles/Journal17/1970/Article556
1970,Mubaaraka Winek,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding332
"",Teresa Dejean,http://localhost/publications/articles/Journal18/1970/Article597
"",Richer Vallien,http://localhost/publications/articles/Journal5/1971/Article180
"",Hidda Obryan,http://localhost/publications/articles/Journal6/1971/Article201
"",Cassidy Hosler,http://localhost/publications/articles/Journal8/1971/Article308
"",Zhenya Hoppes,http://localhost/publications/articles/Journal11/1971/Article441
"",Italia Santillana,http://localhost/publications/articles/Journal14/1971/Article544
"",Kayleen Sosna,http://localhost/publications/articles/Journal16/1971/Article613
"",Egbert Buono,http://localhost/publications/articles/Journal16/1971/Article632
"",Toshiro Serey,http://localhost/publications/articles/Journal3/1954/Article86
"",Tretiakovskaia Nygaard,http://localhost/publications/articles/Journal18/1971/Article711
"",Lenzi Migliori,http://localhost/publications/articles/Journal20/1971/Article809
"",Rolly Oniell,http://localhost/publications/articles/Journal1/1972/Article916
"",Cartier Poister,http://localhost/publications/articles/Journal1/1955/Article36
"",Avniel Debiase,http://localhost/publications/articles/Journal1/1958/Article31
"",Anka Pindell,http://localhost/publications/articles/Journal5/1960/Article155
"",Eilika Cairone,http://localhost/publications/articles/Journal3/1961/Article107
"",Galina Yurich,http://localhost/publications/articles/Journal3/1963/Article81
"",Devegas Arcement,http://localhost/publications/articles/Journal3/1963/Article109
"",Devegas Arcement,http://localhost/publications/articles/Journal2/1964/Article34
"",Giulia Brinsfield,http://localhost/publications/articles/Journal6/1963/Article200
"",Sanad Sanker,http://localhost/publications/articles/Journal8/1964/Article263
"",Kora Hemsworth,http://localhost/publications/articles/Journal3/1965/Article66
"",Khrystyn Kos,http://localhost/publications/articles/Journal5/1965/Article162
"",Pierre Schessler,http://localhost/publications/articles/Journal9/1965/Article306
"",Pierre Schessler,http://localhost/publications/articles/Journal1/1966/Article6
"",Conway Sobba,http://localhost/publications/articles/Journal10/1965/Article400
